,timestamp_full,location,price,date,fullname,CarID,CurrentEmploymentType,CurrentEmploymentTitle
768,2014-01-06 20:30:00,Katerina’s Café,28.0,2014-01-06,Anda Ribera,,,
769,2014-01-07 07:57:00,Hallowed Grounds,10.33,2014-01-07,Anda Ribera,,,
770,2014-01-07 13:57:00,Gelatogalore,15.4,2014-01-07,Anda Ribera,,,
771,2014-01-07 20:33:00,Katerina’s Café,25.54,2014-01-07,Anda Ribera,,,
772,2014-01-08 07:57:00,Hallowed Grounds,11.63,2014-01-08,Anda Ribera,,,
773,2014-01-08 20:28:00,Frydos Autosupply n' More,268.89,2014-01-08,Anda Ribera,,,
774,2014-01-09 14:03:00,Kalami Kafenion,35.99,2014-01-09,Anda Ribera,,,
775,2014-01-09 20:09:00,Katerina’s Café,90.97,2014-01-09,Anda Ribera,,,
776,2014-01-10 08:06:00,Hallowed Grounds,9.34,2014-01-10,Anda Ribera,,,
777,2014-01-10 14:09:00,Abila Zacharo,9.32,2014-01-10,Anda Ribera,,,
778,2014-01-11 13:37:00,Hippokampos,82.23,2014-01-11,Anda Ribera,,,
779,2014-01-11 19:32:00,Katerina’s Café,20.71,2014-01-11,Anda Ribera,,,
780,2014-01-13 07:57:00,Hallowed Grounds,6.32,2014-01-13,Anda Ribera,,,
781,2014-01-13 19:59:00,Katerina’s Café,30.84,2014-01-13,Anda Ribera,,,
782,2014-01-14 08:16:00,Hallowed Grounds,6.16,2014-01-14,Anda Ribera,,,
783,2014-01-14 13:43:00,Katerina’s Café,31.69,2014-01-14,Anda Ribera,,,
784,2014-01-15 07:51:00,Hallowed Grounds,78.69,2014-01-15,Anda Ribera,,,
785,2014-01-15 13:45:00,Guy's Gyros,12.19,2014-01-15,Anda Ribera,,,
786,2014-01-16 08:07:00,Hallowed Grounds,18.23,2014-01-16,Anda Ribera,,,
787,2014-01-16 13:35:00,Hippokampos,13.05,2014-01-16,Anda Ribera,,,
788,2014-01-17 07:59:00,Hallowed Grounds,5.52,2014-01-17,Anda Ribera,,,
789,2014-01-18 13:15:00,Katerina’s Café,34.54,2014-01-18,Anda Ribera,,,
790,2014-01-18 15:57:00,Albert's Fine Clothing,189.52,2014-01-18,Anda Ribera,,,
791,2014-01-18 19:36:00,Katerina’s Café,35.79,2014-01-18,Anda Ribera,,,
792,,Kalami Kafenion,18.18,2014-01-08,Anda Ribera,,,
793,,Hallowed Grounds,16.72,2014-01-09,Anda Ribera,,,
794,,Katerina’s Café,30.97,2014-01-09,Anda Ribera,,,
795,,Hippokampos,22.23,2014-01-11,Anda Ribera,,,
796,,Katerina’s Café,28.05,2014-01-14,Anda Ribera,,,
797,,Hallowed Grounds,18.69,2014-01-15,Anda Ribera,,,
798,,Katerina’s Café,36.8,2014-01-15,Anda Ribera,,,
799,,Hippokampos,23.54,2014-01-17,Anda Ribera,,,
800,2014-01-06 08:01:00,Hallowed Grounds,10.07,2014-01-06,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
801,2014-01-06 13:50:00,Katerina’s Café,13.59,2014-01-06,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
802,2014-01-06 20:08:00,Katerina’s Café,12.32,2014-01-06,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
803,2014-01-07 07:41:00,Hallowed Grounds,19.59,2014-01-07,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
804,2014-01-07 13:52:00,Gelatogalore,71.77,2014-01-07,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
805,2014-01-07 20:12:00,Katerina’s Café,55.63,2014-01-07,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
806,2014-01-08 07:39:00,Hallowed Grounds,8.15,2014-01-08,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
807,2014-01-08 13:51:00,Guy's Gyros,15.86,2014-01-08,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
808,2014-01-08 21:09:00,Katerina’s Café,27.87,2014-01-08,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
809,2014-01-09 13:40:00,Abila Zacharo,20.73,2014-01-09,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
810,2014-01-10 07:41:00,Hallowed Grounds,12.03,2014-01-10,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
811,2014-01-10 13:59:00,Abila Zacharo,8.22,2014-01-10,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
812,2014-01-11 20:46:00,Katerina’s Café,57.6,2014-01-11,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
813,2014-01-12 14:04:00,Hippokampos,12.57,2014-01-12,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
814,2014-01-12 20:48:00,Katerina’s Café,87.09,2014-01-12,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
815,2014-01-13 12:00:00,Bean There Done That,10.37,2014-01-13,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
816,2014-01-13 13:40:00,Katerina’s Café,8.29,2014-01-13,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
817,2014-01-13 21:00:00,Katerina’s Café,27.59,2014-01-13,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
818,2014-01-14 07:54:00,Hallowed Grounds,19.99,2014-01-14,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
819,2014-01-14 13:44:00,Guy's Gyros,16.35,2014-01-14,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
820,2014-01-14 20:26:00,Katerina’s Café,12.65,2014-01-14,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
821,2014-01-15 13:35:00,Kalami Kafenion,26.17,2014-01-15,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
822,2014-01-15 20:33:00,Frydos Autosupply n' More,18.66,2014-01-15,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
823,2014-01-16 07:54:00,Hallowed Grounds,7.22,2014-01-16,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
824,2014-01-16 13:48:00,Gelatogalore,32.4,2014-01-16,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
825,2014-01-16 19:45:00,Frydos Autosupply n' More,53.37,2014-01-16,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
826,2014-01-17 07:52:00,Hallowed Grounds,18.6,2014-01-17,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
827,2014-01-17 13:51:00,Kalami Kafenion,20.02,2014-01-17,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
828,2014-01-18 13:28:00,Guy's Gyros,27.4,2014-01-18,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
829,2014-01-18 15:32:00,Frydos Autosupply n' More,361.54,2014-01-18,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
830,2014-01-18 19:31:00,Katerina’s Café,22.74,2014-01-18,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
831,2014-01-19 20:05:00,Katerina’s Café,33.79,2014-01-19,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
832,,Gelatogalore,31.77,2014-01-07,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
833,,Hallowed Grounds,17.84,2014-01-09,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
834,,Katerina’s Café,17.6,2014-01-11,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
835,,Katerina’s Café,27.09,2014-01-12,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
836,,Frydos Autosupply n' More,281.54,2014-01-18,Lidelse Dedos,14.0,Engineering,Engineering Group Manager
837,2014-01-06 08:06:00,Brew've Been Served,18.24,2014-01-06,Loreto Bodrogi,15.0,Security,Site Control
838,2014-01-06 13:59:00,Katerina’s Café,39.41,2014-01-06,Loreto Bodrogi,15.0,Security,Site Control
839,2014-01-07 12:00:00,Brewed Awakenings,64.84,2014-01-07,Loreto Bodrogi,15.0,Security,Site Control
840,2014-01-07 13:53:00,Hippokampos,51.69,2014-01-07,Loreto Bodrogi,15.0,Security,Site Control
841,2014-01-07 20:14:00,Guy's Gyros,62.33,2014-01-07,Loreto Bodrogi,15.0,Security,Site Control
842,2014-01-08 07:48:00,Brew've Been Served,32.92,2014-01-08,Loreto Bodrogi,15.0,Security,Site Control
843,2014-01-08 12:29:00,Frank's Fuel,65.34,2014-01-08,Loreto Bodrogi,15.0,Security,Site Control
844,2014-01-08 13:40:00,Guy's Gyros,77.9,2014-01-08,Loreto Bodrogi,15.0,Security,Site Control
845,2014-01-08 20:17:00,Frydos Autosupply n' More,182.56,2014-01-08,Loreto Bodrogi,15.0,Security,Site Control
846,2014-01-09 12:00:00,Jack's Magical Beans,6.0,2014-01-09,Loreto Bodrogi,15.0,Security,Site Control
847,2014-01-09 13:35:00,Katerina’s Café,10.42,2014-01-09,Loreto Bodrogi,15.0,Security,Site Control
848,2014-01-09 20:45:00,Frydos Autosupply n' More,276.75,2014-01-09,Loreto Bodrogi,15.0,Security,Site Control
849,2014-01-10 08:09:00,Brew've Been Served,14.45,2014-01-10,Loreto Bodrogi,15.0,Security,Site Control
850,2014-01-10 13:35:00,Ouzeri Elian,35.24,2014-01-10,Loreto Bodrogi,15.0,Security,Site Control
851,2014-01-10 20:23:00,Guy's Gyros,37.37,2014-01-10,Loreto Bodrogi,15.0,Security,Site Control
852,2014-01-11 13:59:00,Gelatogalore,18.74,2014-01-11,Loreto Bodrogi,15.0,Security,Site Control
853,2014-01-12 19:32:00,Guy's Gyros,34.41,2014-01-12,Loreto Bodrogi,15.0,Security,Site Control
854,2014-01-13 13:48:00,Abila Zacharo,116.32,2014-01-13,Loreto Bodrogi,15.0,Security,Site Control
855,2014-01-13 19:27:00,Shoppers' Delight,216.43,2014-01-13,Loreto Bodrogi,15.0,Security,Site Control
856,2014-01-14 07:48:00,Brew've Been Served,6.45,2014-01-14,Loreto Bodrogi,15.0,Security,Site Control
857,2014-01-14 13:37:00,Hippokampos,19.07,2014-01-14,Loreto Bodrogi,15.0,Security,Site Control
858,2014-01-14 20:25:00,Guy's Gyros,10.85,2014-01-14,Loreto Bodrogi,15.0,Security,Site Control
859,2014-01-15 08:02:00,Brew've Been Served,15.58,2014-01-15,Loreto Bodrogi,15.0,Security,Site Control
860,2014-01-15 13:55:00,Gelatogalore,31.21,2014-01-15,Loreto Bodrogi,15.0,Security,Site Control
861,2014-01-15 20:59:00,Guy's Gyros,61.43,2014-01-15,Loreto Bodrogi,15.0,Security,Site Control
862,2014-01-16 08:02:00,Brew've Been Served,5.82,2014-01-16,Loreto Bodrogi,15.0,Security,Site Control
863,2014-01-16 13:45:00,Ouzeri Elian,12.47,2014-01-16,Loreto Bodrogi,15.0,Security,Site Control
864,2014-01-16 20:17:00,Guy's Gyros,25.78,2014-01-16,Loreto Bodrogi,15.0,Security,Site Control
865,2014-01-17 08:15:00,Brew've Been Served,3.09,2014-01-17,Loreto Bodrogi,15.0,Security,Site Control
866,2014-01-17 13:38:00,Guy's Gyros,39.14,2014-01-17,Loreto Bodrogi,15.0,Security,Site Control
867,2014-01-17 20:24:00,Guy's Gyros,8.54,2014-01-17,Loreto Bodrogi,15.0,Security,Site Control
868,2014-01-18 20:13:00,Katerina’s Café,9.72,2014-01-18,Loreto Bodrogi,15.0,Security,Site Control
869,2014-01-19 20:25:00,Guy's Gyros,20.94,2014-01-19,Loreto Bodrogi,15.0,Security,Site Control
870,,Brewed Awakenings,4.84,2014-01-07,Loreto Bodrogi,15.0,Security,Site Control
871,,Guy's Gyros,22.33,2014-01-07,Loreto Bodrogi,15.0,Security,Site Control
872,,Hippokampos,31.69,2014-01-07,Loreto Bodrogi,15.0,Security,Site Control
873,,Brew've Been Served,12.92,2014-01-08,Loreto Bodrogi,15.0,Security,Site Control
874,,Guy's Gyros,17.9,2014-01-08,Loreto Bodrogi,15.0,Security,Site Control
875,,Abila Zacharo,36.32,2014-01-13,Loreto Bodrogi,15.0,Security,Site Control
876,,Brew've Been Served,12.8,2014-01-13,Loreto Bodrogi,15.0,Security,Site Control
877,,Guy's Gyros,21.43,2014-01-15,Loreto Bodrogi,15.0,Security,Site Control
878,,Kalami Kafenion,10.48,2014-01-18,Loreto Bodrogi,15.0,Security,Site Control
879,2014-01-06 08:06:00,Brew've Been Served,15.58,2014-01-06,Minke Mies,24.0,Security,Perimeter Control
880,2014-01-06 13:52:00,Kalami Kafenion,22.31,2014-01-06,Minke Mies,24.0,Security,Perimeter Control
881,2014-01-06 21:03:00,Albert's Fine Clothing,121.76,2014-01-06,Minke Mies,24.0,Security,Perimeter Control
882,2014-01-07 07:52:00,Brew've Been Served,3.0,2014-01-07,Minke Mies,24.0,Security,Perimeter Control
883,2014-01-07 14:07:00,Katerina’s Café,10.9,2014-01-07,Minke Mies,24.0,Security,Perimeter Control
884,2014-01-08 08:18:00,Brew've Been Served,6.3,2014-01-08,Minke Mies,24.0,Security,Perimeter Control
885,2014-01-08 13:57:00,Guy's Gyros,10.34,2014-01-08,Minke Mies,24.0,Security,Perimeter Control
886,2014-01-08 19:48:00,Guy's Gyros,30.48,2014-01-08,Minke Mies,24.0,Security,Perimeter Control
887,2014-01-09 08:00:00,Brew've Been Served,6.21,2014-01-09,Minke Mies,24.0,Security,Perimeter Control
888,2014-01-09 13:56:00,Hippokampos,65.7,2014-01-09,Minke Mies,24.0,Security,Perimeter Control
889,2014-01-09 21:09:00,Guy's Gyros,31.31,2014-01-09,Minke Mies,24.0,Security,Perimeter Control
890,2014-01-10 08:17:00,Brew've Been Served,12.64,2014-01-10,Minke Mies,24.0,Security,Perimeter Control
891,2014-01-10 13:53:00,Kalami Kafenion,24.3,2014-01-10,Minke Mies,24.0,Security,Perimeter Control
892,2014-01-10 21:28:00,General Grocer,227.28,2014-01-10,Minke Mies,24.0,Security,Perimeter Control
893,2014-01-11 13:36:00,Hippokampos,103.38,2014-01-11,Minke Mies,24.0,Security,Perimeter Control
894,2014-01-11 16:01:00,Albert's Fine Clothing,211.47,2014-01-11,Minke Mies,24.0,Security,Perimeter Control
895,2014-01-13 08:04:00,Brew've Been Served,16.05,2014-01-13,Minke Mies,24.0,Security,Perimeter Control
896,2014-01-13 12:27:00,Hippokampos,17.17,2014-01-13,Minke Mies,24.0,Security,Perimeter Control
897,2014-01-14 14:03:00,Abila Zacharo,24.87,2014-01-14,Minke Mies,24.0,Security,Perimeter Control
898,2014-01-14 20:33:00,Frydos Autosupply n' More,42.72,2014-01-14,Minke Mies,24.0,Security,Perimeter Control
899,2014-01-15 08:01:00,Brew've Been Served,49.7,2014-01-15,Minke Mies,24.0,Security,Perimeter Control
900,2014-01-15 14:02:00,Hippokampos,118.23,2014-01-15,Minke Mies,24.0,Security,Perimeter Control
901,2014-01-15 19:55:00,Guy's Gyros,31.04,2014-01-15,Minke Mies,24.0,Security,Perimeter Control
902,2014-01-16 08:09:00,Brew've Been Served,17.44,2014-01-16,Minke Mies,24.0,Security,Perimeter Control
903,2014-01-16 17:07:00,Gelatogalore,10.62,2014-01-16,Minke Mies,24.0,Security,Perimeter Control
904,2014-01-16 20:25:00,Roberts and Sons,155.76,2014-01-16,Minke Mies,24.0,Security,Perimeter Control
905,2014-01-17 08:13:00,Coffee Cameleon,14.99,2014-01-17,Minke Mies,24.0,Security,Perimeter Control
906,2014-01-17 13:53:00,Katerina’s Café,35.52,2014-01-17,Minke Mies,24.0,Security,Perimeter Control
907,2014-01-17 21:07:00,Guy's Gyros,55.4,2014-01-17,Minke Mies,24.0,Security,Perimeter Control
908,2014-01-18 19:32:00,Katerina’s Café,33.41,2014-01-18,Minke Mies,24.0,Security,Perimeter Control
909,2014-01-19 13:53:00,Katerina’s Café,26.76,2014-01-19,Minke Mies,24.0,Security,Perimeter Control
910,2014-01-19 20:30:00,Guy's Gyros,31.94,2014-01-19,Minke Mies,24.0,Security,Perimeter Control
911,,Hippokampos,25.7,2014-01-09,Minke Mies,24.0,Security,Perimeter Control
912,,Hippokampos,23.38,2014-01-11,Minke Mies,24.0,Security,Perimeter Control
913,,Frydos Autosupply n' More,87.57,2014-01-13,Minke Mies,24.0,Security,Perimeter Control
914,,Brewed Awakenings,12.74,2014-01-14,Minke Mies,24.0,Security,Perimeter Control
915,,Brew've Been Served,9.7,2014-01-15,Minke Mies,24.0,Security,Perimeter Control
916,,Hippokampos,38.23,2014-01-15,Minke Mies,24.0,Security,Perimeter Control
917,,Guy's Gyros,15.4,2014-01-17,Minke Mies,24.0,Security,Perimeter Control
918,2014-01-06 08:07:00,Brew've Been Served,5.66,2014-01-06,Felix Resumir,30.0,Security,Security Group Manager
919,2014-01-06 14:17:00,Katerina’s Café,19.65,2014-01-06,Felix Resumir,30.0,Security,Security Group Manager
920,2014-01-06 20:09:00,Guy's Gyros,11.94,2014-01-06,Felix Resumir,30.0,Security,Security Group Manager
921,2014-01-07 08:18:00,Brew've Been Served,47.74,2014-01-07,Felix Resumir,30.0,Security,Security Group Manager
922,2014-01-07 14:09:00,Ouzeri Elian,59.51,2014-01-07,Felix Resumir,30.0,Security,Security Group Manager
923,2014-01-07 20:20:00,Frydos Autosupply n' More,312.73,2014-01-07,Felix Resumir,30.0,Security,Security Group Manager
924,2014-01-08 08:03:00,Brew've Been Served,10.15,2014-01-08,Felix Resumir,30.0,Security,Security Group Manager
925,2014-01-08 13:51:00,Abila Zacharo,30.85,2014-01-08,Felix Resumir,30.0,Security,Security Group Manager
926,2014-01-08 20:57:00,Guy's Gyros,10.28,2014-01-08,Felix Resumir,30.0,Security,Security Group Manager
927,2014-01-09 07:58:00,Brew've Been Served,19.47,2014-01-09,Felix Resumir,30.0,Security,Security Group Manager
928,2014-01-09 13:56:00,Guy's Gyros,8.87,2014-01-09,Felix Resumir,30.0,Security,Security Group Manager
929,2014-01-09 20:20:00,Frydos Autosupply n' More,31.24,2014-01-09,Felix Resumir,30.0,Security,Security Group Manager
930,2014-01-10 08:01:00,Brew've Been Served,5.31,2014-01-10,Felix Resumir,30.0,Security,Security Group Manager
931,2014-01-10 13:58:00,Hippokampos,39.89,2014-01-10,Felix Resumir,30.0,Security,Security Group Manager
932,2014-01-10 20:09:00,Guy's Gyros,29.81,2014-01-10,Felix Resumir,30.0,Security,Security Group Manager
933,2014-01-11 14:19:00,Abila Zacharo,45.2,2014-01-11,Felix Resumir,30.0,Security,Security Group Manager
934,2014-01-11 20:26:00,Frydos Autosupply n' More,261.0,2014-01-11,Felix Resumir,30.0,Security,Security Group Manager
935,2014-01-12 13:31:00,Guy's Gyros,34.74,2014-01-12,Felix Resumir,30.0,Security,Security Group Manager
936,2014-01-12 16:27:00,Ahaggo Museum,120.2,2014-01-12,Felix Resumir,30.0,Security,Security Group Manager
937,2014-01-13 08:21:00,Brew've Been Served,13.19,2014-01-13,Felix Resumir,30.0,Security,Security Group Manager
938,2014-01-13 14:13:00,Guy's Gyros,12.76,2014-01-13,Felix Resumir,30.0,Security,Security Group Manager
939,2014-01-13 20:45:00,Shoppers' Delight,144.4,2014-01-13,Felix Resumir,30.0,Security,Security Group Manager
940,2014-01-14 08:13:00,Brew've Been Served,12.31,2014-01-14,Felix Resumir,30.0,Security,Security Group Manager
941,2014-01-14 13:57:00,Hippokampos,17.18,2014-01-14,Felix Resumir,30.0,Security,Security Group Manager
942,2014-01-14 20:43:00,Frydos Autosupply n' More,146.74,2014-01-14,Felix Resumir,30.0,Security,Security Group Manager
943,2014-01-15 08:14:00,Brew've Been Served,18.58,2014-01-15,Felix Resumir,30.0,Security,Security Group Manager
944,2014-01-15 14:13:00,Kalami Kafenion,28.82,2014-01-15,Felix Resumir,30.0,Security,Security Group Manager
945,2014-01-16 08:03:00,Brew've Been Served,16.67,2014-01-16,Felix Resumir,30.0,Security,Security Group Manager
946,2014-01-16 13:55:00,Abila Zacharo,8.43,2014-01-16,Felix Resumir,30.0,Security,Security Group Manager
947,2014-01-16 20:09:00,Guy's Gyros,28.27,2014-01-16,Felix Resumir,30.0,Security,Security Group Manager
948,2014-01-17 08:17:00,Brew've Been Served,5.29,2014-01-17,Felix Resumir,30.0,Security,Security Group Manager
949,2014-01-17 13:55:00,Guy's Gyros,32.31,2014-01-17,Felix Resumir,30.0,Security,Security Group Manager
950,2014-01-17 19:46:00,Guy's Gyros,16.83,2014-01-17,Felix Resumir,30.0,Security,Security Group Manager
951,2014-01-18 14:17:00,Kalami Kafenion,53.36,2014-01-18,Felix Resumir,30.0,Security,Security Group Manager
952,2014-01-18 20:07:00,General Grocer,108.49,2014-01-18,Felix Resumir,30.0,Security,Security Group Manager
953,2014-01-19 14:20:00,Abila Zacharo,47.8,2014-01-19,Felix Resumir,30.0,Security,Security Group Manager
954,2014-01-19 20:51:00,Guy's Gyros,39.6,2014-01-19,Felix Resumir,30.0,Security,Security Group Manager
955,,Brew've Been Served,7.74,2014-01-07,Felix Resumir,30.0,Security,Security Group Manager
956,,Frydos Autosupply n' More,272.73,2014-01-07,Felix Resumir,30.0,Security,Security Group Manager
957,,Ouzeri Elian,19.51,2014-01-07,Felix Resumir,30.0,Security,Security Group Manager
958,2014-01-06 08:14:00,Coffee Cameleon,3.2,2014-01-06,Carla Forluniau,,,
959,2014-01-06 13:18:00,Abila Zacharo,106.93,2014-01-06,Carla Forluniau,,,
960,2014-01-06 20:19:00,Katerina’s Café,21.66,2014-01-06,Carla Forluniau,,,
961,2014-01-07 08:01:00,Coffee Cameleon,52.44,2014-01-07,Carla Forluniau,,,
962,2014-01-07 13:44:00,Abila Zacharo,32.4,2014-01-07,Carla Forluniau,,,
963,2014-01-08 08:22:00,Coffee Cameleon,16.17,2014-01-08,Carla Forluniau,,,
964,2014-01-08 13:47:00,Gelatogalore,22.27,2014-01-08,Carla Forluniau,,,
965,2014-01-08 20:07:00,Frydos Autosupply n' More,214.07,2014-01-08,Carla Forluniau,,,
966,2014-01-09 13:29:00,Hippokampos,27.47,2014-01-09,Carla Forluniau,,,
967,2014-01-09 20:38:00,Katerina’s Café,30.69,2014-01-09,Carla Forluniau,,,
968,2014-01-10 07:54:00,Coffee Cameleon,9.69,2014-01-10,Carla Forluniau,,,
969,2014-01-10 13:38:00,Katerina’s Café,21.22,2014-01-10,Carla Forluniau,,,
970,2014-01-11 13:23:00,Katerina’s Café,45.21,2014-01-11,Carla Forluniau,,,
971,2014-01-11 15:20:00,Shoppers' Delight,238.52,2014-01-11,Carla Forluniau,,,
972,2014-01-11 20:24:00,Katerina’s Café,94.68,2014-01-11,Carla Forluniau,,,
973,2014-01-13 07:55:00,Coffee Cameleon,17.49,2014-01-13,Carla Forluniau,,,
974,2014-01-13 13:23:00,Katerina’s Café,38.98,2014-01-13,Carla Forluniau,,,
975,2014-01-13 21:11:00,Frydos Autosupply n' More,202.05,2014-01-13,Carla Forluniau,,,
976,2014-01-14 07:52:00,Coffee Cameleon,11.67,2014-01-14,Carla Forluniau,,,
977,2014-01-15 08:05:00,Coffee Cameleon,56.31,2014-01-15,Carla Forluniau,,,
978,2014-01-15 13:17:00,Katerina’s Café,88.56,2014-01-15,Carla Forluniau,,,
979,2014-01-15 20:29:00,Katerina’s Café,29.66,2014-01-15,Carla Forluniau,,,
980,2014-01-16 08:03:00,Coffee Cameleon,63.14,2014-01-16,Carla Forluniau,,,
981,2014-01-16 14:00:00,Ouzeri Elian,8.52,2014-01-16,Carla Forluniau,,,
982,2014-01-16 20:25:00,Katerina’s Café,35.43,2014-01-16,Carla Forluniau,,,
983,2014-01-17 08:07:00,Coffee Cameleon,7.49,2014-01-17,Carla Forluniau,,,
984,2014-01-17 13:16:00,Hippokampos,38.21,2014-01-17,Carla Forluniau,,,
985,2014-01-18 19:56:00,Katerina’s Café,32.68,2014-01-18,Carla Forluniau,,,
986,,Abila Zacharo,26.93,2014-01-06,Carla Forluniau,,,
987,,Coffee Cameleon,12.44,2014-01-07,Carla Forluniau,,,
988,,Coffee Cameleon,4.88,2014-01-09,Carla Forluniau,,,
989,,Katerina’s Café,11.26,2014-01-14,Carla Forluniau,,,
990,,Coffee Cameleon,16.31,2014-01-15,Carla Forluniau,,,
991,,Katerina’s Café,28.56,2014-01-15,Carla Forluniau,,,
992,,Coffee Cameleon,3.14,2014-01-16,Carla Forluniau,,,
993,,Katerina’s Café,21.16,2014-01-17,Carla Forluniau,,,
994,2014-01-06 08:16:00,Brew've Been Served,14.97,2014-01-06,Kanon Herrero,22.0,Security,Badging Office
995,2014-01-06 13:27:00,Abila Zacharo,50.14,2014-01-06,Kanon Herrero,22.0,Security,Badging Office
996,2014-01-07 07:54:00,Brew've Been Served,11.92,2014-01-07,Kanon Herrero,22.0,Security,Badging Office
997,2014-01-07 13:24:00,Kalami Kafenion,45.05,2014-01-07,Kanon Herrero,22.0,Security,Badging Office
998,2014-01-08 08:16:00,Brew've Been Served,7.26,2014-01-08,Kanon Herrero,22.0,Security,Badging Office
999,2014-01-08 13:38:00,Gelatogalore,50.36,2014-01-08,Kanon Herrero,22.0,Security,Badging Office
1000,2014-01-08 20:12:00,Ouzeri Elian,62.2,2014-01-08,Kanon Herrero,22.0,Security,Badging Office
1001,2014-01-09 08:14:00,Brew've Been Served,17.64,2014-01-09,Kanon Herrero,22.0,Security,Badging Office
1002,2014-01-09 13:47:00,Abila Zacharo,48.39,2014-01-09,Kanon Herrero,22.0,Security,Badging Office
1003,2014-01-09 20:24:00,Guy's Gyros,18.26,2014-01-09,Kanon Herrero,22.0,Security,Badging Office
1004,2014-01-10 08:01:00,Brew've Been Served,5.89,2014-01-10,Kanon Herrero,22.0,Security,Badging Office
1005,2014-01-11 20:04:00,Kalami Kafenion,50.2,2014-01-11,Kanon Herrero,22.0,Security,Badging Office
1006,2014-01-12 13:40:00,Gelatogalore,20.09,2014-01-12,Kanon Herrero,22.0,Security,Badging Office
1007,2014-01-12 15:24:00,Shoppers' Delight,86.22,2014-01-12,Kanon Herrero,22.0,Security,Badging Office
1008,2014-01-12 19:50:00,Gelatogalore,36.2,2014-01-12,Kanon Herrero,22.0,Security,Badging Office
1009,2014-01-13 08:07:00,Brew've Been Served,11.49,2014-01-13,Kanon Herrero,22.0,Security,Badging Office
1010,2014-01-13 13:21:00,Abila Zacharo,64.5,2014-01-13,Kanon Herrero,22.0,Security,Badging Office
1011,2014-01-13 20:42:00,Guy's Gyros,88.57,2014-01-13,Kanon Herrero,22.0,Security,Badging Office
1012,2014-01-14 08:03:00,Brew've Been Served,3.21,2014-01-14,Kanon Herrero,22.0,Security,Badging Office
1013,2014-01-14 13:59:00,Guy's Gyros,50.4,2014-01-14,Kanon Herrero,22.0,Security,Badging Office
1014,2014-01-15 07:49:00,Brew've Been Served,11.23,2014-01-15,Kanon Herrero,22.0,Security,Badging Office
1015,2014-01-15 13:27:00,Katerina’s Café,55.6,2014-01-15,Kanon Herrero,22.0,Security,Badging Office
1016,2014-01-15 21:05:00,Guy's Gyros,27.01,2014-01-15,Kanon Herrero,22.0,Security,Badging Office
1017,2014-01-16 07:52:00,Brew've Been Served,12.67,2014-01-16,Kanon Herrero,22.0,Security,Badging Office
1018,2014-01-16 13:22:00,Abila Zacharo,64.71,2014-01-16,Kanon Herrero,22.0,Security,Badging Office
1019,2014-01-16 20:50:00,Shoppers' Delight,16.84,2014-01-16,Kanon Herrero,22.0,Security,Badging Office
1020,2014-01-17 08:23:00,Brew've Been Served,51.04,2014-01-17,Kanon Herrero,22.0,Security,Badging Office
1021,2014-01-17 13:38:00,Hippokampos,52.31,2014-01-17,Kanon Herrero,22.0,Security,Badging Office
1022,2014-01-17 20:21:00,Shoppers' Delight,289.33,2014-01-17,Kanon Herrero,22.0,Security,Badging Office
1023,2014-01-18 14:51:00,Ahaggo Museum,55.55,2014-01-18,Kanon Herrero,22.0,Security,Badging Office
1024,2014-01-18 20:01:00,Hippokampos,49.21,2014-01-18,Kanon Herrero,22.0,Security,Badging Office
